20180404,632407,601012.CN,CN,1,33.30000000,600.00
20180807,632407,SILO.ID,ID,1,3070.00000000,30000.00
20160727,101013264,HAX VN,VN,1,29900.00000000,6000.00
20180821,101013264,DXG VN,VN,2,28000.00000000,15000.00
20180803,101013264,VSC VN,VN,2,39000.00000000,4000.00
20150506,20002894001,573 HK,HK,1,3.65000000,34000.00
20150408,20002894001,1181 HK,HK,1,1.88000000,50000.00
20170925,101013264,ACV VN,VN,1,64000.00000000,4300.00
20170522,101013264,GIL VN,VN,2,47500.00000000,2000.00
20151202,20002894001,8728 JP,JP,1,0.00000000,2000.00
20160212,20002894001,7169 JP,JP,2,1100.00000000,500.00
20160708,101013264,MAS VN,VN,1,153000.00000000,1500.00
20141031,632407,ADHI IJ,IJ,2,2760.00000000,10500.00
20170223,632407,LAC.CA,CA,1,1.20000000,92300.00
20161104,632407,5707.JP,JP,2,383.00000000,1000.00
20180410,632407,SILO.ID,ID,1,8325.00000000,10000.00
20140721,20002894001,WLL US,US,1,88.50000000,150.00
20150702,20002894001,573 HK,HK,1,3.38000000,5000.00
20180410,632407,SILO.ID,ID,1,8300.00000000,20000.00
20160930,101013264,DNP VN,VN,1,29300.00000000,6000.00
20150107,20002894001,4503 JP,JP,1,0.00000000,400.00
20180104,632407,SILO.ID,ID,1,9075.00000000,10000.00
20140729,20002894001,T US,US,2,36.30000000,340.00
20170419,101013264,LDG VN,VN,1,12200.00000000,19400.00
20180417,632407,SILO.ID,ID,1,8325.00000000,15000.00
20160225,20002894001,1910 HK,HK,1,0.00000000,2100.00
20180110,632407,VED.UK,UK,2,8.80000000,10000.00
20140403,20002894001,V US,US,1,215.00000000,50.00
20150914,20002894001,1181 HK,HK,1,1.62000000,5000.00
20140829,BR9224,MAY MK,MK,1,10.08000000,2400.00
20170113,632407,7261.JP,JP,1,1865.00000000,1600.00
20170425,632407,GEUN2.GY,GY,2,36.37500000,550.00
20140430,20002894001,992 HK,HK,2,8.96000000,7000.00
20161104,632407,5707.JP,JP,2,383.00000000,2000.00
20160622,101013264,PTB VN,VN,1,130000.00000000,3300.00
20170309,632407,LAC.CA,CA,1,0.96000000,158000.00
20140805,BR9224,IHH.MK,MK,2,4.74000000,5000.00
20170721,101013264,HAX VN,VN,1,36800.00000000,9000.00
20171121,101013264,VRE VN,VN,1,51000.00000000,1520.00
20160704,101013264,DHP VN,VN,1,11500.00000000,3200.00
20180315,632407,SILO.ID,ID,1,8200.00000000,6000.00
20171030,632407,7532.JP,JP,2,4700.00000000,300.00
20171117,632407,5707.JP,JP,2,6260.00000000,2000.00
20160816,101013264,HAX VN,VN,1,30900.00000000,10000.00
20171115,632407,LAC.CA,CA,1,10.50000000,7000.00
20170522,101013264,GIL VN,VN,2,47500.00000000,2000.00
20180807,632407,SILO.ID,ID,1,3070.00000000,40000.00
20160530,101013264,HMH VN,VN,1,15600.00000000,3500.00
20141113,632407,WTE SP,SP,2,0.01000000,133000.00
20180402,101013264,PTI VN,VN,1,22500.00000000,8000.00
20140120,624892,BTG SP,SP,1,0.91500000,12000.00
20180426,632407,SILO.ID,ID,1,7800.00000000,15000.00
20170516,632407,3473.JP,JP,1,78600.00000000,12.00
20180118,632407,MUA.AU,AU,2,0.60000000,11111.00
20170829,101013264,FLC VN,VN,2,8800.00000000,10000.00
20180829,632407,BSL.AU,AU,1,18.00000000,2000.00
20180509,632407,SILO.ID,ID,1,6375.00000000,10000.00
20160212,20002894001,7169 JP,JP,2,1101.00000000,900.00
20180807,632407,SILO.ID,ID,1,3070.00000000,40000.00
20171102,632407,ETP,TP,1,17.70000000,200.00
20171201,101013264,CAV VN,VN,1,52700.00000000,2600.00
20141219,20002894001,CMCSA US,US,2,56.50000000,142.00
20180105,101013264,DNP VN,VN,2,20000.00000000,25.00
20170829,101013264,HAX VN,VN,1,37900.00000000,10000.00
20180709,632407,SILO.ID,ID,1,4380.00000000,2000.00
20180314,632407,SILO.ID,ID,1,8075.00000000,10000.00
20171024,101013264,KSB VN,VN,2,45400.00000000,4000.00
20180309,101013264,VJC VN,VN,1,0.00000000,1000.00
20171004,101013264,VNM VN,VN,1,148200.00000000,130.00
20180206,632407,SILO.ID,ID,1,8700.00000000,10000.00
2018830,632407,BSL.AU,AU,1,17.60000000,4000.00
20161114,632407,VED.UK,UK,1,8.61000000,400.00
20170424,101013264,HT1 VN,VN,2,22300.00000000,2810.00
20160530,101013264,SVC VN,VN,1,36100.00000000,900.00
20160902,632407,TV.CA,CA,1,0.87000000,100000.00
20180807,632407,SILO.ID,ID,1,3070.00000000,15000.00
20150608,632407,1 HK,HK,1,113.00000000,500.00
20140822,20002894001,8078 HK,HK,2,0.20000000,120000.00
20180823,101013264,VJC VN,VN,1,151200.00000000,2000.00
20150226,101013264,MWG VN,VN,1,142000.00000000,2000.00
20180821,632407,SILO.ID,ID,1,3000.00000000,10000.00
20140317,20002894001,3918 HK,HK,2,8.58000000,6000.00
20161124,632407,8306.JP,JP,2,679.00000000,1800.00
20170207,624892,TWP.SG,SG,2,0.40780000,14400.00
